,message,label
801978,Can Placenta capsules help with postnatal depression?   https://buff.ly/2FnVNndÂ  #ppd #pnd #postnatal #mentalhealth #pregnancyproblems #childbirth pic.twitter.com/R06LBHr1wg,1
801979,"//Be back in a while,,,? Got hit by a bus of depression",1
801980,"@nintendolife At first glance, I thought it said 'crippling depression'",1
801981,mmm I'm so fuckin stressed out and my depression keeps getting worse despite upping the dosage and I can't AFFORD to fucking ruin this year's chances of getting into a school because of my depression,1
801982,"@ayydelores Honestly it is tough, with depression sometimes I have days where I physically won't be able to leave my bed & do normal things. It's hard to explain, i never understood it until I went through it & honestly the first 2 years with it were my last year of college & first of uni",1
801983,"I've passed alot of feelings (pain, sadness, depression, crying till my last breath) till i've reached to feel nothing. Just nothing, just empty..",1
801984,she is fighting depression.. and instead of lifting her up you people are hurting her more..  #ë°ë´ì ë°ë´ë²ë ¤ëì¸ì,1
801985,My mom wants me to pay attention to her and pamper her when I'm over here having chronic depression and anxiety and I'm trying so hard not to let it show but I just end up snapping at her and she gets mad and upset and I just wanna d*e please @ God,1
801986,I liked a @YouTube video  http://youtu.be/kSvJDeXnwXc?aÂ  Mensutra on Kapil Sharma's Depression and Phone Call Controversy!,1
801987,"We're almost there but still recruiting! In particular we are looking for controls, generally healthy participants with no history of depression as well as people with depression. For more information, and to take part visit:  https://www.neuroimmunology.org.uk/take-part/Â  #TakePartInResearch pic.twitter.com/ONHxvQMqVf",1
801988,"who couldnt afford the bus, got rIPPED OFF, got into a car accident, suffering from depression and anxiety,",1
801989,"I have started sharing my journey through depression on my blog, go to my website and check it out... we need more mental health awareness in NZ  http://igotyou258991715.wordpress.comÂ #igotyou #nzmentalhealth #MentalHealthAwareness",1
801990,"<Emoji: Smiling face with sunglasses>'Before you diagnose yourself with depression or low self-esteem, first make sure you are not, in fact, just surrounded by assholes.' ~W. Gibson #quotes #WednesdayWisdom #WednesdayMotivation #InspirationalQuotes",1
801991,Hala. Why did depression and anxiety suddenly attack me? I'm so vulnerable in this kind of situation.,1
801992,"Today God wants us to know thatÂ all emotions grow in size when practiced regularly.Practice love to have more love, practice hate to have more hate. Practice kindness to have more kindness, practice depression to have more depression. The choice is yours as always.",1
801993,"well done, the depression knows brass with helper",1
801994,@teamsjipos @SwellyButton that trailer cured my depression,1
801995,Menopause is a turbulent time of transition for both the body and mind. Find out How to Deal with #Menopause and #Depression:  https://buff.ly/2Gc1HbyÂ  pic.twitter.com/b7tLz4vuJ0,1
801996,Depression trashed all my relationships in college and social anxiety ruined them in high school - it took 20 years but I've finally overcome most of my insecurity. I'm sorry to everyone I hurt along the way.,1
801997,@arredondoalex4 @grvtyUK @blcklistddd same my playlist is already full of depression :),1
801998,NICE are looking for lay members to join the Depression in Children Guideline Update Committee - https://www.nice.org.uk/get-involved/our-committees/join-a-committee/lay-member-depression-in-children-guideline-update-committeeÂ â¦,1
801999,"You have a choice: Follow Negative Mental Habits, or past ways that lead to Hellish Days, or you can choose to look at the world differently (#ACIM, W33).because you have this Choice, you are your salvation today (id. W70).Choose wisely!#Happiness #Depression #Anxiety #Fear",1
802000,#Depression in young men due to strained relationship with their fathers  https://www.standardmedia.co.ke/health/article/2001273446/study-fathers-are-main-cause-of-depression-in-boysÂ â¦ via @StandardKenya #MentalHealthKE #depressionke,1
802001,"Does it really matter? everyday some expert is telling us what's bad for us, don't do this, don't do that. Today running helps with depression.  I tell you what's helps with depression experts/news media/celebs/MPs shutting up. #BritainsFatFight",1
802002,[Zicutake] Depression can be prevented by exercise  https://goo.gl/fb/Mu7k6tÂ ,1
802003,OpenDemocracy - The Third Great Depression and rise of the far-right: experiences from Turkey  http://leftlinks.org.uk/156418Â ,1
802004,Every time I think my depression is going away for good I look at Twitter and am immediately brought right back,1
802005,who am I kidding my anxiety and depression kicks in for everything i'm a lonely mess,1
802006,"Analysis of 2,000 millennials found that the chance of experiencing depression or anxiety among those who reported feeling lonely more than doubled.   http://ow.ly/6H1p30jFlViÂ ",1
802007,Just just stop! Stop doingg things that you might regret on the end! You know how depression can do! Dont want to watch again fandoms mourning!! So pls stop!!!  #ë°ë´ì ë°ë´ë²ë ¤ëì¸ì,1
802008,"@JimRenacci @realDonaldTrump Trump's new slogan,"" """"Bring America Back To Depression.""""",1
802009,Lack of these things is d actual definition of depression  https://twitter.com/queen_nickki/status/988405695874727936Â â¦,1
802010,Not much I can say about this one really. except that it's my latest post. #bloggerstribe #blog #depression #FuckDepression @BloggersTribe @RetweetBloggers @UKBlog_RT @FemBloggers @UKBlogRTâ¦ https://atoughtimetobehonest174312583.wordpress.com/2018/04/25/dejected/Â â¦,1
802011,Perspective ,1
802012,"Well, I wish I could talk about our own depression and anxiety during our own journey in our own new places. Yet....Ah, never mind.",1
802013,why doesnt she like meeeeeeeeeee #suicide #depression #gangnamstyle,1
802014,"She definitely showed signs of alcoholism, but it was potentially triggered by her suffering from Postpartum Depression.",1
802015,"Just one puff of #cannabis 'could ease #depression, #stress and #anxiety' https://www.thesun.co.uk/news/6137739/cannabis-ease-depression-stress-anxiety/Â â¦",1
802016,I know what you mean. I too have a very difficult time staying positive. I feel like my Depression has taken on a life of its own; I feel like my Depression prevents me from staying positive  https://twitter.com/nar_narbaby/status/988992029077196801Â â¦,1
802017,"I had such a bad day depression wise, that I had a four hour nap today and I did no work on my assignments and I'm stressed as heck.",1
802018,it saddens me how much my mental health really changed me. depression is a thief.,1
802019,@ItsPresmatic @AboksSignature We come to twitter to chill not read depression shit,1
802020,@VickyJones7 Depression def can be helped with having a vision & goals,1
802021,Abnormal Functional Connectivity of Ventral Anterior Insula in Asthmatic Patients with Depression.  http://dlvr.it/QQjTv0Â ,1
802022,@withMBC Depression is real but you don't care. You're exploiting someone's illness for profit. If anything happens to Park Bom it's down to you,1
802023,"Lord, please, help my friends. Some of them have been dealing with depression, anxiety, and suicidal thoughts, and I know you can help them with their pain. Ease their sorrow, and allow them to see hope with each new day that you bring. Amen.",1
802024,"Filipino kids as young as 10 years old have committed suicide because of depression."""" â Sen. Joel Villanueva",1
802025,"As some universities give free iPads, my university gave me free depression.",1
802026,"1m older people say they often feel lonely. Regular physical activity has been found to prevent and manage chronic conditions inc dementia & depression. This scheme combines exercise and comradeship. Simple, fabulous idea. We love it! @AgeBetterSheffield  https://www.theguardian.com/social-care-network/2018/apr/24/care-home-residents-get-active-oomph-wellness?CMP=share_btn_twÂ â¦",1
802027,Lonely millennials are at a greater risk of developing anxiety and depression -- but the reasons for their isolation are unclear  https://www.businessinsider.com.au/lonely-millennials-twice-as-likely-to-develop-anxiety-and-depression-2018-4Â â¦,1
802028,I don't think people realize that depression is a real thing and how serious it is...,1
802029,92 in my uni coursework <Emoji: Smiling face with heart-shaped eyes>yep depression has been worth it,1
802030,"In our Asian community, it's now become highly imperative that we raise awareness about depression. I'm sick of people brushing this topic as if it's nothing.",1
802031,PARK BOM IS NOT CRAZYPARK BOM DEALS WITH DEPRESSIONPARK BOM DID NOTHING WRONG #ë°ë´ì ë°ë´ë²ë ¤ëì¸ì,1
802032,Is #stress #depression and #anxiety really a choice? Can we simply decide we no longer want to have a #mentalhealth difficulty and then 'poof' we're well again? https://www.linkedin.com/pulse/why-having-stress-depression-anxiety-really-choice-we-katie-woodland/?published=tÂ â¦,1
802033,i truly made a steve carrell dressed up as gru account 2 years ago... and the memes only getting attention now? with no link to my account. Depression risen,1
802034,Atlanta and the Unfolding of Paper Boi's Depression  https://medium.com/@KazzleDazz/atlanta-and-the-unfolding-of-paper-bois-depression-4c7130f49b6dÂ â¦,1
802035,Is #stress #depression and #anxiety really a choice? Can we simply decide we no longer want to have a #mentalhealth difficulty and then 'poof' we're well again?... https://www.linkedin.com/pulse/why-having-stress-depression-anxiety-really-choice-we-katie-woodland/?published=tÂ â¦,1
802036,post infinity war depression,1
802037,If an artist doesn't show much support towards his fans people call him ungrateful. If an artist shows that he cares about what their fans are going through and try to raise awareness towards stuff like anxiety and depression they are considered fake. Stop being like this.,1
802038,anyway can you believe Hyolyn really cured my depression just like that? Queen,1
